286  HELM 19536M002    4280405.15403   939925.40402  4621975.83085    A
287  HIMA 12501M001    4598811.94159  1651882.90803  4085651.68497    A
778  HLNI 18475M001    4906664.75514  1302989.63207  3848296.37297    A
289  HMDC 18708M001    4934275.13140  1302135.60853  3814112.33984    A
780  HPAC 18476M001    4944142.64413  1328220.30802  3791545.41840    A
781  HSCI 19043M002    4946334.02062  1298247.93853  3799196.27282    A
782  HSRS 00000M000    4915163.89944  1337500.21018  3825721.03027    A
 12  IENG 12724S001    4476537.67289   600431.18091  4488761.11398    W
783  IFIL 18479M001    4833123.93484  1256708.39070  3954769.60592    A
291  IGM2 12701M005    4523237.47451   896768.28769  4391808.53490    A
 13  IGMI 12701M003    4523251.50817   896759.76273  4391796.13711    W
295  ING0 18707M001    4646739.47634  1031416.33611  4231463.78590    A
296  INGP 12757M003    4592141.12619  1086855.69406  4277575.09819    A
784  ISAL 00000M000    4826713.49957  1281737.09406  3954242.38391    A
298  ISCH 18855M001    4572564.61913  1302230.12596  4237948.78519    A
306  JOAN 12794M001    4303674.57705  1026554.47465  4580286.91006    A
307  JOPP 18544M001    4800499.68455  1366158.68105  3958649.41725    A
 14  LAMP 12706M002    5073164.98367  1134512.22842  3683180.93446    W
316  LANO 18884M001    4584280.57919  1175379.93149  4262249.49127    A
785  LARN 18466M001    4648385.10652  1058906.58473  4223390.00300    A
320  LAS0 12739M001    4522361.01467   784370.76304  4414006.07039    A
321  LAT1 12789M002    4665378.41458  1068638.03001  4201803.49789    A
324  LECO 18768M001    4390862.06748   726631.32205  4553758.73889    A
326  LEG2 19068M003    4416886.78248   879162.55124  4501463.35918    A
786  LICO 18480M001    4685149.47126  1172447.53094  4152090.88259    A
332  LINA 19011M001    4826429.96193  1278364.82578  3955821.03101    A
 15  LINZ 11033S001    4118898.92801  1048597.12260  4740105.68885    W
334  LNSS 18546M001    4581501.97840  1061112.76384  4295909.60881    A
336  LOAN 19523M001    4538853.89155   658131.47886  4417655.25137    A
787  LOSV 18481M001    4832762.54334  1290248.91189  3944480.48607    A
338  LPEL 18547M001    4599506.93497  1162420.07195  4250017.08448    A
339  LTNA 12789M003    4665557.41853  1068967.10899  4201504.99539    A
343  M0NC 18789M001    4468987.83984   622287.45377  4493483.35108    A
 16  M0SE 12772M001    4642432.73591  1028629.14688  4236854.01337    W
344  MA0A 18746M001    4380684.37038   822123.86428  4548808.49260    A
345  MABZ 19538M001    4309779.56003   802741.89527  4618682.20485    A
347  MACA 18883M001    4366362.21771   901772.94888  4545884.62200    A
349  MAD0 18701M001    4539638.11195   830400.42985  4387905.92845    A
350  MAGL 19014M001    4531213.39431  1095198.17221  4338935.29046    A
358  MANF 19015M001    4591531.76153  1309238.80148  4214929.71586    A
360  MANT 19505M001    4425406.86402   843343.30411  4499967.66102    A
361  MAON 18725M001    4626515.47096   910260.00778  4280983.20327    A
362  MAR0 18856M001    4604200.66794  1333193.96437  4193669.32004    A
788  MARN 00000M000    4648383.30420  1044649.64567  4226956.15884    A
364  MAT0 18885M001    4642693.19391  1382849.34143  4135689.58418    A
365  MAT1 12734M009    4641951.68995  1393053.39311  4133280.68396    A
 17  MATE 12734M008    4641949.79999  1393045.16002  4133287.28733    W
366  MATG 12734M010    4641953.08544  1393062.47519  4133277.91260    A
367  MAVE 19060M001    4342577.90843   909354.38733  4568783.22203    A
812  MBEL 14626M001    4357627.58850   930144.29214  4548609.24443    A
